"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","REGIONTYPE","Geography Level","ASGS_2016","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31102","Beenleigh","A","Annual","2019","2019",3413,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31103","Browns Plains","A","Annual","2019","2019",7223,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31104","Jimboomba","A","Annual","2019","2019",4295,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31105","Loganlea - Carbrook","A","Annual","2019","2019",4659,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31106","Springwood - Kingston","A","Annual","2019","2019",6266,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31301","Bribie - Beachmere","A","Annual","2019","2019",1191,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31302","Caboolture","A","Annual","2019","2019",5520,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31303","Caboolture Hinterland","A","Annual","2019","2019",713,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31304","Narangba - Burpengary","A","Annual","2019","2019",4286,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31305","Redcliffe","A","Annual","2019","2019",3033,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31401","The Hills District","A","Annual","2019","2019",5459,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31402","North Lakes","A","Annual","2019","2019",7214,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31403","Strathpine","A","Annual","2019","2019",2713,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30601","Cairns - North","A","Annual","2019","2019",3380,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30602","Cairns - South","A","Annual","2019","2019",7251,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30603","Innisfail - Cassowary Coast","A","Annual","2019","2019",2323,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30604","Port Douglas - Daintree","A","Annual","2019","2019",628,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30605","Tablelands (East) - Kuranda","A","Annual","2019","2019",2313,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30701","Darling Downs (West) - Maranoa","A","Annual","2019","2019",3339,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30702","Darling Downs - East","A","Annual","2019","2019",2766,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30703","Granite Belt","A","Annual","2019","2019",2260,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30801","Central Highlands (Qld)","A","Annual","2019","2019",2537,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30803","Rockhampton","A","Annual","2019","2019",7632,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30804","Biloela","A","Annual","2019","2019",1009,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30805","Gladstone","A","Annual","2019","2019",4623,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30901","Broadbeach - Burleigh","A","Annual","2019","2019",3312,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30902","Coolangatta","A","Annual","2019","2019",3344,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30903","Gold Coast - North","A","Annual","2019","2019",3480,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30904","Gold Coast Hinterland","A","Annual","2019","2019",983,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30905","Mudgeeraba - Tallebudgera","A","Annual","2019","2019",2204,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30906","Nerang","A","Annual","2019","2019",4422,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30907","Ormeau - Oxenford","A","Annual","2019","2019",11509,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30908","Robina","A","Annual","2019","2019",2985,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30909","Southport","A","Annual","2019","2019",2990,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","30910","Surfers Paradise","A","Annual","2019","2019",1646,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31201","Bowen Basin - North","A","Annual","2019","2019",2641,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31202","Mackay","A","Annual","2019","2019",8003,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31203","Whitsunday","A","Annual","2019","2019",1194,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31501","Far North","A","Annual","2019","2019",2967,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31502","Outback - North","A","Annual","2019","2019",2818,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31503","Outback - South","A","Annual","2019","2019",1128,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31601","Buderim","A","Annual","2019","2019",3051,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31602","Caloundra","A","Annual","2019","2019",4803,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31603","Maroochy","A","Annual","2019","2019",2922,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31605","Noosa","A","Annual","2019","2019",2091,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31606","Sunshine Coast Hinterland","A","Annual","2019","2019",2734,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31607","Nambour","A","Annual","2019","2019",2969,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31608","Noosa Hinterland","A","Annual","2019","2019",976,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31701","Toowoomba","A","Annual","2019","2019",9912,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31801","Charters Towers - Ayr - Ingham","A","Annual","2019","2019",2255,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31802","Townsville","A","Annual","2019","2019",12861,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31901","Bundaberg","A","Annual","2019","2019",4661,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31902","Burnett","A","Annual","2019","2019",2803,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31903","Gympie - Cooloola","A","Annual","2019","2019",2742,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31904","Hervey Bay","A","Annual","2019","2019",2888,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","31905","Maryborough","A","Annual","2019","2019",2177,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","39797","Migratory - Offshore - Shipping (Qld)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40101","Adelaide City","A","Annual","2019","2019",574,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40102","Adelaide Hills","A","Annual","2019","2019",4370,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40103","Burnside","A","Annual","2019","2019",1999,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","A","Annual","2019","2019",2820,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","A","Annual","2019","2019",1684,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","A","Annual","2019","2019",1655,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40107","Unley","A","Annual","2019","2019",1841,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","A","Annual","2019","2019",2018,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40202","Playford","A","Annual","2019","2019",7793,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40203","Port Adelaide - East","A","Annual","2019","2019",5179,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40204","Salisbury","A","Annual","2019","2019",9780,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40205","Tea Tree Gully","A","Annual","2019","2019",5162,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40301","Holdfast Bay","A","Annual","2019","2019",1375,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40302","Marion","A","Annual","2019","2019",5596,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40303","Mitcham","A","Annual","2019","2019",3335,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40304","Onkaparinga","A","Annual","2019","2019",10297,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40401","Charles Sturt","A","Annual","2019","2019",6267,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40402","Port Adelaide - West","A","Annual","2019","2019",3299,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40403","West Torrens","A","Annual","2019","2019",3260,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2019","2019",1977,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40502","Lower North","A","Annual","2019","2019",1188,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40503","Mid North","A","Annual","2019","2019",1499,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40504","Yorke Peninsula","A","Annual","2019","2019",1189,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40601","Eyre Peninsula and South West","A","Annual","2019","2019",3638,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40602","Outback - North and East","A","Annual","2019","2019",1804,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40701","Fleurieu - Kangaroo Island","A","Annual","2019","2019",2193,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40702","Limestone Coast","A","Annual","2019","2019",3782,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2019","2019",3849,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","49797","Migratory - Offshore - Shipping (SA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","50201","Mandurah","A","Annual","2019","2019",6015,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","50301","Cottesloe - Claremont","A","Annual","2019","2019",2970,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","50302","Perth City","A","Annual","2019","2019",5677,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","50401","Bayswater - Bassendean","A","Annual","2019","2019",5278,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","50402","Mundaring","A","Annual","2019","2019",2222,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","50403","Swan","A","Annual","2019","2019",11090,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","50501","Joondalup","A","Annual","2019","2019",9051,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","50502","Stirling","A","Annual","2019","2019",13188,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","SA3","Statistical Area Level 3","50503","Wanneroo","A","Annual","2019","2019",15984,,
