DATE_AS_AT,AGG_LEVEL,STATE,ABS_CODE,ABS_NAME,AGE_LOWER,AGE_UPPER,AIR_FIRST_DOSE_PCT,AIR_SECOND_DOSE_PCT,AIR_FIRST_DOSE_APPROX_COUNT,AIR_SECOND_DOSE_APPROX_COUNT,ABS_ERP_2019_POPULATION,MASKED,SA4_CODE_2016,SA3_CODE_2016,VALIDATED,URL
2021-08-27,ASGS_2020_LGA,NSW,17400,Tenterfield (A),15,999,57.1,20.9,3171,1161,5553,N,110,11002,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,17420,The Hills Shire (A),15,999,78.5,46.6,110113,65366,140271,N,115;116;125,11501;11601;12504;11504;11502;12502,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,17550,Tweed (A),15,999,58,31.1,46512,24940,80193,N,112,11203,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,17620,Upper Hunter Shire (A),15,999,59.7,34,6747,3843,11302,N,106;103,10604;10303,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,17640,Upper Lachlan Shire (A),15,999,63.3,30.5,4180,2014,6603,N,101,10105;10106,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,17650,Uralla (A),15,999,64.5,32.8,3157,1606,4895,N,110,11001;11002,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,17750,Wagga Wagga (C),15,999,60.6,37.2,31387,19267,51794,N,113,11303,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,17850,Walcha (A),15,999,73.7,47.2,1905,1220,2585,N,110,11001,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,17900,Walgett (A),15,999,,,,,4688,Y,105,10501,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,17950,Warren (A),15,999,76.7,28.7,1622,607,2115,N,105,10501;10503,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,18020,Warrumbungle Shire (A),15,999,55.4,24.2,4192,1831,7566,N,105;103,10503;10303,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,18050,Waverley (A),15,999,64.2,41.7,40119,26058,62490,N,118,11801,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,18100,Weddin (A),15,999,66.6,33.9,2018,1027,3030,N,103,10302,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,18200,Wentworth (A),15,999,51,29.5,2869,1659,5625,N,109,10902,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,18250,Willoughby (C),15,999,67.8,42.8,44476,28076,65599,N,121,12101;12103,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,18350,Wingecarribee (A),15,999,71.2,44.4,30040,18733,42191,N,114;107;123;101,11402;10702;12303;10105;11401,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,18400,Wollondilly (A),15,999,62.3,32.3,25850,13402,41492,N,123;124;107,12303;12403;10702;12402;12301;10704,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,18450,Wollongong (C),15,999,59.7,36.3,107052,65092,179317,N,107,10704;10701;10702,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,18500,Woollahra (A),15,999,73.6,51.4,37040,25868,50326,N,118,11801,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,18710,Yass Valley (A),15,999,62.3,35.3,8409,4764,13497,N,101;113,10106;10105;11302,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NSW,19399,Unincorporated NSW,15,999,,,,,801,Y,105;108,10502;10803,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,70200,Alice Springs (T),15,999,,,,,20685,Y,702,70201,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,70420,Barkly (R),15,999,,,,,5408,Y,702,70202;70201,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,70540,Belyuen (S),15,999,,,,,143,Y,702,70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,70620,Central Desert (R),15,999,,,,,3023,Y,702,70201;70205,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,70700,Coomalie (S),15,999,,,,,1112,Y,702,70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,71000,Darwin (C),15,999,69.7,47.2,47010,31835,67446,N,701,70102;70101,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,71300,East Arnhem (R),15,999,,,,,7609,Y,702,70204;70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,72200,Katherine (T),15,999,,,,,8331,Y,702,70205,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,72300,Litchfield (M),15,999,33.4,20.8,7129,4440,21345,N,701,70103;70102,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,72330,MacDonnell (R),15,999,,,,,5461,Y,702,70201,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,72800,Palmerston (C),15,999,52.2,33.6,14920,9604,28583,N,701,70104;70103,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,73600,Roper Gulf (R),15,999,,,,,5415,Y,702,70205,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,74050,Tiwi Islands (R),15,999,,,,,2094,Y,702,70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,74550,Victoria Daly (R),15,999,,,,,2331,Y,702,70205;70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,74560,Wagait (S),15,999,,,,,440,Y,702,70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,74660,West Arnhem (R),15,999,,,,,5212,Y,702,70204;70205;70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,74680,West Daly (R),15,999,,,,,2578,Y,702,70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,NT,79399,Unincorporated NT,15,999,,,,,5882,Y,702;701,70203;70102;70204;70201;70101;70103,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,30250,Aurukun (S),15,999,,,,,1015,Y,315,31501,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,30300,Balonne (S),15,999,,,,,3368,Y,307,30701,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,30370,Banana (S),15,999,39.9,22.5,4390,2476,11003,N,308,30804,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,30410,Barcaldine (R),15,999,,,,,2254,Y,315,31503,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,30450,Barcoo (S),15,999,,,,,230,Y,315,31503,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,30760,Blackall-Tambo (R),15,999,,,,,1476,Y,315,31503,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,30900,Boulia (S),15,999,,,,,336,Y,315,31503,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,31000,Brisbane (C),15,999,54.5,34.8,563308,359690,1033592,N,303;305;304;302;301;310;313,30305;30503;30302;30402;30504;30202;30201;30204;30502;30203;30101;30303;30404;30301;30103;30403;30501;30304;31001;30401;31002;31003;30306;31305,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,31750,Bulloo (S),15,999,,,,,272,Y,315,31503,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,31820,Bundaberg (R),15,999,52.3,32,41349,25300,79061,N,319,31901;31902,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,31900,Burdekin (S),15,999,46,24.8,6464,3485,14053,N,318,31801;31802,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,31950,Burke (S),15,999,,,,,289,Y,315,31502,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,32080,Cairns (R),15,999,52.7,34.5,70111,45898,133038,N,306,30601;30602;30603,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,32250,Carpentaria (S),15,999,,,,,1547,Y,315,31502,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,32260,Cassowary Coast (R),15,999,46.6,27,11344,6573,24343,N,306,30603,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,32270,Central Highlands (R) (Qld),15,999,33.6,19.3,7200,4136,21430,N,308,30801,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,32310,Charters Towers (R),15,999,36.4,22.7,3416,2130,9384,N,318,31801,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,32330,Cherbourg (S),15,999,19.3,4.6,162,39,841,N,319,31902,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,32450,Cloncurry (S),15,999,,,,,2437,Y,315,31502,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,32500,Cook (S),15,999,,,,,3640,Y,315,31501,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,32600,Croydon (S),15,999,,,,,216,Y,315,31501,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,32750,Diamantina (S),15,999,,,,,252,Y,315,31503,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,32770,Doomadgee (S),15,999,,,,,922,Y,315,31502,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,32810,Douglas (S),15,999,51.1,30.6,5291,3168,10354,N,306;315,30604;31501,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,33100,Etheridge (S),15,999,,,,,616,Y,315,31501,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,33200,Flinders (S) (Qld),15,999,,,,,1209,Y,315,31502,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,33220,Fraser Coast (R),15,999,55.9,35.4,49717,31485,88940,N,319,31904;31905;31903,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,33360,Gladstone (R),15,999,39.9,24.6,19489,12016,48845,N,308,30805,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,33430,Gold Coast (C),15,999,46,29.7,233511,150767,507632,N,309,30907;30909;30910;30903;30902;30901;30908;30906;30905;30904,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,33610,Goondiwindi (R),15,999,73,50.6,6121,4243,8385,N,307,30701,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,33620,Gympie (R),15,999,49,24.6,21038,10562,42934,N,319,31903;31902;31905,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,33800,Hinchinbrook (S),15,999,59.2,40.6,5382,3691,9092,N,318,31801,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,33830,Hope Vale (S),15,999,,,,,783,Y,315,31501,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,33960,Ipswich (C),15,999,43,26.7,72758,45178,169205,N,310,31003;31002;31004,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,33980,Isaac (R),15,999,23.5,10.7,3659,1666,15572,N,312,31201,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,34420,Kowanyama (S),15,999,,,,,710,Y,315,31501,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,34530,Livingstone (S),15,999,46,25.9,14238,8017,30952,N,308,30803,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,34570,Lockhart River (S),15,999,,,,,560,Y,315,31501,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,34580,Lockyer Valley (R),15,999,39.6,20.9,13354,7048,33721,N,317;310,31701;31002,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,34590,Logan (C),15,999,39.4,23.1,101397,59449,257354,N,311,31104;31103;31102;31105;31106,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,34710,Longreach (R),15,999,,,,,2855,Y,315,31503,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,34770,Mackay (R),15,999,42.3,22.3,39017,20569,92238,N,312,31202,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,34830,Mapoon (S),15,999,,,,,252,Y,315,31501,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,34860,Maranoa (R),15,999,56.6,45.1,5576,4443,9851,N,307,30701,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,34880,Mareeba (S),15,999,43.8,25.6,8192,4788,18704,N,315;306,31501;30605,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,34800,McKinlay (S),15,999,,,,,646,Y,315,31502,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
2021-08-27,ASGS_2020_LGA,QLD,35010,Moreton Bay (R),15,999,50.9,31.5,189354,117184,372012,N,313;314;304,31301;31304;31302;31303;31401;31403;31402;30404;31305,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccination-local-government-area-lga-28-august-2021.pdf
