id,orgId,orgName,contactPhone,contactWebsite,characteristic,appointments,offerings,billingOptions,booking,addressLine1,addressLine2,addressLine3,postcode,suburb,state,lat,lon,updatedTime,dateAsAt
022240e0-c1ca-4d8a-7dac-37b7823128aa,af9d4f36-39f6-4b86-e45d-6d3f6cf07423,Myhealth North Lakes,0734824666,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,Part of Shop 1012-1014,Anzac Ave,4509,NORTH LAKES,QLD,-27.244783,153.018489,2021-06-28T23:15:32Z,2021-07-27
022339fd-4f71-4322-2a44-8e5d96e537f5,e831ce01-fd3a-4c1d-d669-a485e1c369ff,Greenfield Park Pharmacy,0296101114,,Pharmacy,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",No Fee,Unknown,,Shop 7,3 - 5 Greenfield Rd,2176,GREENFIELD PARK,NSW,-33.87166,150.890308,2021-07-21T01:01:50Z,2021-07-27
022ff430-8f2d-4f61-7355-997d6dbe9df5,81326c4b-b54d-42ef-2625-7023fd89c7d8,Tamworth Respiratory Clinic,0267683288,,GP Respiratory Clinic,Yes,COVID-19 Vaccine - Pfizer,No Fee,Unknown,,Shop 6,10 Campbell Rd,2340,CALALA,NSW,-31.126111,150.941344,2021-07-02T09:32:21Z,2021-07-27
0230ed4d-1cd5-45f9-21ec-f0238172ad40,bbc6eb16-7a91-4386-1732-a768725cbbb4,WA Country Health Service - Onslow,132684,https://rollup.wa.gov.au/,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - AstraZeneca,No Fee,Western Australia Department of Health,,,Mobile Clinic,6710,ONSLOW,WA,-21.6755,115.155,2021-06-15T06:05:21Z,2021-07-27
0236ced7-f5df-48cd-eea9-4a60e204d81b,6afc7ad6-f3f9-4d24-c689-729546d57033,DPV Health - Epping Memorial Hall,1800675398,,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - AstraZeneca,No Fee,Victoria Department of Health,,,827 - 835 High St,3076,EPPING,VIC,-37.643895,145.025651,2021-06-18T00:49:17Z,2021-07-27
0237c504-39b5-40b7-1a67-4cae0384b47b,fec49dfe-c5a8-4bab-9ad1-53c247323555,Gunditjmara Aboriginal Cooprative Limited,0355643344,,Aboriginal Community Controlled Health Service (ACCHS),Yes,COVID-19 Vaccine - AstraZeneca,Bulk Billing Only,Unknown,,,3 Banyan St,3280,WARRNAMBOOL,VIC,-38.387712,142.483323,2021-06-28T23:15:32Z,2021-07-27
0238bc31-7d8b-48a1-4724-4dfc23038fdb,918bc126-9656-4933-6d19-35ef498efb76,Allenby Gardens Family Practice,0883401444,,General Practice,Yes,COVID-19 Vaccine - AstraZeneca,No Fee,Unknown,,,115 - 117 Grange Rd,5009,ALLENBY GARDENS,SA,-34.904088,138.552988,2021-05-10T04:58:45Z,2021-07-27
023e97d8-e43d-410c-c279-fedf994aca01,7a56cfb1-d402-4467-0d7e-366192daa4d1,Pennant Hills Family Medical Practice,0294812300,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,20 Hillcrest Rd,2120,PENNANT HILLS,NSW,-33.737161,151.069725,2021-06-28T23:15:32Z,2021-07-27
023f94df-d079-4a2f-5ab1-54dd9c3eeb9c,ea07bde8-30ee-4eba-1566-7c90067fb59c,Ramsgate Beach Medical Centre,0279239103,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Health Engine,Ground Floor,,209 Ramsgate Rd,2217,RAMSGATE BEACH,NSW,-33.98612,151.14588,2021-07-15T06:48:21Z,2021-07-27
024956fd-4c7f-4906-db18-5e016738eccc,34f5918e-d43b-4694-4e68-77a2c756de15,Timboon Clinic,0355586088,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,14 Hospital Rd,3268,TIMBOON,VIC,-38.487097,142.977604,2021-06-28T23:15:32Z,2021-07-27
025be9e7-a91a-4003-1da4-c6adbf225908,10f3e1c0-d765-448c-20c3-f09ab9f2b690,Healthcare Plus Medical Centre,0731359898,https://www.healthcareplusmedical.com.au/,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Health Engine,Westfield Shopping Centre Carindale,Shop 1025,1151 Creek Rd,4152,CARINDALE,QLD,-27.503158,153.101651,2021-07-09T01:28:31Z,2021-07-27
0260cc6b-96e8-49b5-5328-cbeb1dbf6248,50788249-f5e0-45d7-c831-759819c65944,Canning Medical Centre,08 9335 6822,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,AutoMed,,,199 High St,6160,FREMANTLE,WA,-32.05303676,115.75210319,2021-06-28T23:15:32Z,2021-07-27
0264b8c2-40df-4a7c-5cee-cedc59dd9129,fc3600aa-42ac-479b-9c58-1868773f36d7,Bribie Doctors Banksia Beach,0734083320,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,37 Sunderland Dr,4507,BANKSIA BEACH,QLD,-27.044433,153.137849,2021-06-28T23:15:32Z,2021-07-27
0264be9c-e746-4cb5-c869-228d3c52d763,d81fcbb8-cdea-4366-d0f9-7d69e9878280,North Brighton Medical,0385069949,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,75 Asling St,3186,BRIGHTON,VIC,-37.897853,145.002642,2021-06-28T23:15:32Z,2021-07-27
027648bc-53a9-44cb-1da0-e130be92c97a,3267f43a-5240-4384-50ee-3c48f764df97,Family Medical Practice,0242741411,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,195 Memorial Ave,2170,LIVERPOOL,NSW,-33.922255,150.9052,2021-07-19T05:40:01Z,2021-07-27
0286a629-0432-40fd-9d49-901bd0848dbe,e24ee018-2409-4e6e-880b-74fb4c3b29a2,Forrest Road Medical Centre,08 9402 1922,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Health Engine,,,2/65 Forrest Road,6025,PADBURY,WA,-31.800570,115.763760,2021-07-09T01:28:31Z,2021-07-27
0288e669-b540-408c-b448-9ce5e9318f40,216a7de6-7750-4503-6dc6-282a5a1920aa,TerryWhite Chemmart Goondiwindi,0746711288,,Pharmacy,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",No Fee,Unknown,,,95 Marshall St,4390,GOONDIWINDI,QLD,-28.54646,150.305955,2021-07-22T02:42:39Z,2021-07-27
0290ae6a-a49e-49cc-8817-50639f768026,31c4d2c1-5759-4d47-b4ba-edf7a61e5448,Shore Street West Medical Centre,0738217780,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,Suite 7,2 - 20 Shore St,4163,CLEVELAND,QLD,-27.523545,153.252243,2021-06-28T23:15:32Z,2021-07-27
029d62ba-7102-4ba3-7ec0-b2298a03f672,0359efd7-d3b0-43b0-f583-efda37b7a7fd,Wayville COVID-19 Vaccination Clinic at the Adelaide Showground (Astra Zeneca),1800253787,https://www.sahealth.sa.gov.au/wps/wcm/connect/public+content/sa+health+internet/conditions/infectious+diseases/covid-19/vaccine/getting+vaccinated/booking+your+vaccination+appointment/wayville+covid-19+vaccination+clinic+%28adelaide+showground%29,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - AstraZeneca,No Fee,Commonwealth Booking Platform,Goyder Pavilion,,ROSE TERRACE,5034,WAYVILLE,SA,-34.94300312,138.59160321,2021-07-11T22:05:43Z,2021-07-27
029f55fd-5743-4f02-c1dc-b41ebb43bf82,6004a493-0db6-487b-b2ef-c21f3a414f30,GPcare,1300472273,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,85 Wellington Rd,5251,MOUNT BARKER,SA,-35.081471,138.870082,2021-07-26T23:16:53Z,2021-07-27
02a62bbb-605f-44e3-528f-66a84149e757,13b344b2-b4b9-4bf3-3d77-b4a784bbdb9b,Casey Medical Centre Cranbourne,0359911222,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,197 High St,3977,CRANBOURNE,VIC,-38.106575,145.282623,2021-07-07T04:07:11Z,2021-07-27
02a81b04-32dd-4164-2ce4-be9b767dd202,e00fe6a5-49ab-4a12-01cc-cc1afaea9598,Yoorana Gunya Family Healing Centre Aboriginal Corporation,0268501222,,Aboriginal Community Controlled Health Service (ACCHS),Yes,COVID-19 Vaccine - AstraZeneca,Bulk Billing Only,Unknown,Yoorana Gunya,,40 - 70 Church St,2871,FORBES,NSW,-33.397351,148.013136,2021-06-28T23:15:32Z,2021-07-27
02cf38fc-65f9-4f19-f6cb-39963efadc5f,4150f30c-6f2f-40eb-9f78-3a7ec7994b34,Birchip Medical Clinic,0354777105,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,26 - 28 Duncan St,3483,BIRCHIP,VIC,-35.979952,142.915445,2021-06-28T23:15:32Z,2021-07-27
02d60dba-6e16-43fa-877e-eb20c3000535,f4ff932a-1632-4363-2900-2c061113d69f,Alpha Medical Centre - Cobram,0358712366,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,The Grace And Mercy Medical Clinic,,30 William St,3644,COBRAM,VIC,-35.919707,145.651063,2021-06-28T23:15:32Z,2021-07-27
02dedaa5-bb08-40c4-45ef-9ef76a86096b,3b745771-8ee3-4363-87d1-00bc5cea282c,Rocklea Showgrounds,134268,https://www.qld.gov.au/health/conditions/health-alerts/coronavirus-covid-19/protect-yourself-others/covid-19-vaccine/book#Queensland-Health-vaccination-locations-4,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - Pfizer,No Fee,Queensland Department of Health,,,Goburra St,4106,ROCKLEA,QLD,-27.548118,153.011097,2021-06-28T01:33:12Z,2021-07-27
0301008a-0923-4f1e-96e1-17a12c0636d8,c7756323-f631-468f-e02c-bb1e74ea5618,Queen Street Medical Centre - Brisbane City,0732299355,http://queenstreetmedicalcentre.com.au/,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Health Engine,T And G Building,Level 6,141 Queen St,4000,BRISBANE CITY,QLD,-27.469739,153.025788,2021-07-09T01:28:31Z,2021-07-27
0306e5fe-40c2-467d-4d3f-71377cd87403,adc7604f-0742-49e9-a560-963447352886,Hallam Family Practice,0397031322,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,214 Princes Hwy,3803,HALLAM,VIC,-38.00543,145.271794,2021-06-28T23:15:32Z,2021-07-27
0308da32-70d4-4889-1135-c884a14c71fd,b04071ae-34dd-41c4-8090-bd90bc36ff72,Waverley General Practice,03 9059 4069,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,370 - 372 Blackburn Rd,3150,GLEN WAVERLEY,VIC,-37.88419456,145.1463736,2021-06-28T23:15:32Z,2021-07-27
03129956-d817-4083-2ad4-28a6703b94c9,6adf338b-3417-43f0-c17a-fed1f1b239b7,Bremer Medical Centre,0733811800,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Building F,,11 Salisbury Rd,4305,IPSWICH,QLD,-27.626404,152.755156,2021-06-28T23:15:32Z,2021-07-27
03223cf6-6335-49ff-930b-385e93f1165a,7981e0ca-a24d-42ca-ce81-5e566d1f5734,WA Country Health Service - Cue,132684,https://rollup.wa.gov.au/,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - AstraZeneca,No Fee,Western Australia Department of Health,,,Mobile Clinic,6640,CUE,WA,-27.4486,117.8876,2021-06-15T06:03:49Z,2021-07-27
032911bd-3643-470f-0bab-3f9121cde8aa,16b1370f-f9ce-48e1-335b-b698d07ea21b,Roth's Corner Medical Cemtre,0269482666,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,2 The Parade,2653,TUMBARUMBA,NSW,-35.776739,148.010115,2021-06-28T23:15:32Z,2021-07-27
0334caff-2c2d-45a1-d1e2-f65a04701ac0,09e578b7-be4c-4ba4-6452-2d1e79cdd13a,The Oaks Medical Practice,0246571120,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,Shop 4,73 John St,2570,THE OAKS,NSW,-34.078976,150.570284,2021-07-06T09:30:08Z,2021-07-27
0334d5c3-3229-4b65-27ff-4964d726734b,1beab131-e033-402c-afcf-a009eae73ad3,Wattle Grove Family Medical Practice,0298253555,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,24 Labuan Rd,2173,HOLSWORTHY,NSW,-33.951317,150.948118,2021-06-28T23:15:32Z,2021-07-27
0336c123-a611-445b-17b3-a2fe1c1a4ba6,b22ae5b9-de7d-468d-5d48-a9926244d7e1,Lakeside Square Medical Centre,0337962111,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,"Level 1, Shop 2",9 Village Way,3810,PAKENHAM,VIC,-38.074591,145.4378,2021-06-28T23:15:32Z,2021-07-27
0337bf2a-924e-4e7e-afeb-f8fd200e6d40,22dbd3f0-3a69-4fe0-6531-efc1d6e9e9ac,South Yarra Clinic,0398241166,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,668 Chapel St,3141,SOUTH YARRA,VIC,-37.837949,144.996317,2021-06-28T23:15:32Z,2021-07-27
033c9fb5-6b58-4152-7ca8-523a81a0981b,d11162af-b4d1-4a7e-1488-baeda9629e2b,Jerilderie Medical Centre,0358861209,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Commonwealth Booking Platform,JERILDERIE MEDICAL CENTRE,,65 Mahonga St,2716,JERILDERIE,NSW,-35.358002,145.732264,2021-06-28T23:15:32Z,2021-07-27
033e9003-197c-47ee-9d61-d4ad3b387a7b,72a252f2-b767-49fe-bb21-4c1f569462d2,Upper Coomera (Haan Health) Respiratory Clinic,07 5529 7125,,GP Respiratory Clinic,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - Pfizer, COVID-19 Vaccine - AstraZeneca",No Fee,HotDoc,,6,21 Coomera Grand Dr,4209,UPPER COOMERA,QLD,-27.849751,153.298733,2021-07-08T06:27:46Z,2021-07-27
03408a14-efe6-4442-c582-ab7fc4a32d86,ab68b2bf-8752-43ba-d9cc-33b1cea0e360,Sanctuary Medical Practice Fletcher,02 4953 8244,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,50 Kurraka Dr,2287,FLETCHER,NSW,-32.8679125,151.6422936,2021-06-28T23:15:32Z,2021-07-27
03446aaf-6e79-406f-b83f-b0ba34f16867,72bac954-38ed-486f-5494-398b82c2c0fe,WA Country Health Service - Exmouth,132684,https://rollup.wa.gov.au/,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - AstraZeneca,No Fee,Western Australia Department of Health,,,Mobile Clinic,6707,EXMOUTH,WA,-21.947,114.1136,2021-06-15T06:04:11Z,2021-07-27
03446f95-dec2-44e5-0257-85e9a0bfc7f1,9189cfe8-8dbb-4def-7261-5d7a9eb2291b,Indigenous - Moree Respiratory Clinic,02 6752 7979,,GP Respiratory Clinic,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",No Fee,HotDoc,,,140 Anne St,2400,MOREE,NSW,-29.472573,149.824261,2021-06-09T00:30:25Z,2021-07-27
034568b6-59b6-4a91-5078-06b938e68a01,e16ab78b-94da-41c2-5b7d-7ebaf667d2c9,Priceline Pharmacy Westfield Liverpool,0298228885,,Pharmacy,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",No Fee,Unknown,Westfield Shopping Town,Shop 1014,269 Macquarie St,2170,LIVERPOOL,NSW,-33.924036,150.92304,2021-07-21T01:02:04Z,2021-07-27
03465fe2-9d8c-427b-7c35-070658656561,7532dab3-6588-4f49-2fc5-60e7f8c397ea,Hanover Street Medical Centre,0395687377,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,Ground Floor,28 Hanover St,3166,OAKLEIGH,VIC,-37.90076,145.092218,2021-07-08T23:29:25Z,2021-07-27
034c3d74-62d3-4f72-e12b-b842bdecb2d7,941957a9-3bdd-443a-e605-71423fe15d34,GPs @ Brighton,0735559790,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,Brighton 7 Day Medical Centre,SHOP 6,159 Nathan St,4017,BRIGHTON,QLD,-27.305992,153.050735,2021-06-28T23:15:32Z,2021-07-27
03531141-211d-46a5-f104-14744fbda7c2,a1fa9b25-ee4a-43a3-52c8-0eb316e5bae6,Banora Point Medical Centre,07 5523 2500,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Banora Central Shopping Centre,Shop 4,275 Fraser Dr,2486,BANORA POINT,NSW,-28.21368499,153.52161679,2021-07-15T12:27:02Z,2021-07-27
0361c781-3853-452a-6986-cb922d7f50f8,195c14dd-5e37-4c1b-b156-66ae1af43b55,Altona Superclinic,03 9360 8200,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Sonic Healthcare,Central Square Shopping Centre,Shop 2,1 - 23 Central Ave,3028,ALTONA MEADOWS,VIC,-37.87281433,144.77589651,2021-06-28T23:15:32Z,2021-07-27
03698d92-dddf-40bb-bb7c-2ab9f1900df3,84e90d16-4baa-4150-da85-d563f4824039,Indigenous - Broken Hill (Maari Ma Health Service) Respiratory Clinic,08 8082 9777,,GP Respiratory Clinic,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - Pfizer, COVID-19 Vaccine - AstraZeneca",No Fee,HotDoc,,,428 Argent St,2880,BROKEN HILL,NSW,-31.95637,141.466866,2021-06-09T00:30:25Z,2021-07-27
03706a2a-8e62-47d5-b8aa-30f3590b7c04,13807743-7ceb-4f93-99ae-2bedaf45194d,Coorong Medical Centre,0885751208,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Hospital,,2 South Tce,5264,MENINGIE,SA,-35.69306,139.335181,2021-06-28T23:15:32Z,2021-07-27
03716157-d238-4fbf-e468-32417a8b5864,a6489b6b-4d9a-4d1b-6cf6-0d1ab1a2de6f,Apollo Bay Medical Centre,0352378595,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,Great Ocean Road Health,,75 Mclachlan St,3233,APOLLO BAY,VIC,-38.753881,143.664035,2021-06-28T23:15:32Z,2021-07-27
03725492-dde2-42f4-e771-dee2a5e4bbe9,d65a7e79-01eb-4b6e-3845-0a6aed671efe,Childers Medical Centre,07 4126 2922,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,66 Churchill St,4660,CHILDERS,QLD,-25.23670045,152.27891783,2021-06-28T23:15:32Z,2021-07-27
037351a1-a4b6-4d40-bebd-8a35afbf420f,73a43d5f-e38d-4c39-314b-258d28d1986c,Smart clinics Deception Bay,07 3204 7140,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Market Square,,67 Deception Bay Rd,4508,DECEPTION BAY,QLD,-27.195299,153.027384,2021-06-28T23:15:32Z,2021-07-27
037f0ec3-2d43-462e-88a8-eaad79ccddfa,b271374c-8e35-441a-9fcc-4643b70d2500,Windsor Road Family Practice,0296392302,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Health Engine,,,186 Windsor Rd,2153,WINSTON HILLS,NSW,-33.778983,150.998075,2021-07-09T01:28:31Z,2021-07-27
039b67b5-647a-408d-353b-5bd58bf05cb7,0e7ac990-cd54-43a9-c004-c936695242e3,Bay Street Family Medical Practice,0395968222,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,412 Bay St,3186,BRIGHTON,VIC,-37.906662,145.007903,2021-07-06T09:28:24Z,2021-07-27
03a624e1-b8f8-42aa-e614-11f75ed4a11d,37ca79a3-297a-4f28-08d7-50a612738ef2,The Walk-in GP (Claremont),0893846181,https://thewalkingp.setmore.com/,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Commonwealth Booking Platform,,Shop 1,40 St Quentin Ave,6010,CLAREMONT,WA,-31.983626,115.778253,2021-06-28T23:15:32Z,2021-07-27
03a8152a-8a76-402b-c069-69ea93088bc8,04261c97-bf6d-4e46-cd2c-681889a248ef,Coolum Beach 7 Day Doctors,0754716333,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Coolum Village Shopping Ctr,,8 - 26 Birtwill St,4573,COOLUM BEACH,QLD,-26.526234,153.088357,2021-06-28T23:15:32Z,2021-07-27
03b0e1cb-01e4-42c6-b4ae-0014e2b4e479,b59e17ce-a217-4ba4-b52e-d615d01ef551,Lismore COVID-19 Vaccination Clinic,1800 438829,https://www.health.nsw.gov.au/Infectious/covid-19/vaccine,State-based Regional/Community Clinic,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",No Fee,,"Shop 13 (next to Kmart), Lismore Shopping Square",,Cnr Brewster & Uralba Streets,2480,LISMORE,NSW,-28.8101752,153.28413,2021-05-21T06:21:00Z,2021-07-27
03b4cb7c-378e-400f-06c6-cb5a827689f3,518c019c-9055-4efb-e05e-8a86c07a4855,Tristar Medical Group- Swan Hill,0350322133,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,152 - 162 Campbell St,3585,SWAN HILL,VIC,-35.338277,143.559022,2021-06-28T23:15:32Z,2021-07-27
03b4cd6c-8060-4ebd-87a0-20b276abbdde,f7595d3e-83eb-410a-fe23-df9e32f1770f,Myhealth Mentone,0395989911,www.myhealth.net.au/mentone/,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,45 - 47 Balcombe Rd,3194,MENTONE,VIC,-37.981866,145.067212,2021-07-07T02:14:09Z,2021-07-27
03d8f539-4e5b-4295-747e-990a228a75ba,3fa50f6c-2d51-43a7-9bf0-8b60a3831539,KNOX MEDICAL CENTRE,0387275900,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,649 Mountain Hwy,3153,BAYSWATER,VIC,-37.841514,145.260796,2021-06-28T23:15:32Z,2021-07-27
03decfea-7ffe-4330-d6c0-9f97a0a65a5b,12f1d41e-1d7a-427a-16a7-f18b05b47d0f,Coastal Lakes Medical Practice- Lake Haven,02 4393 0033,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,Lake Haven Shopping Centre,Shop 127,103 Lake Haven Dr,2263,LAKE HAVEN,NSW,-33.241919,151.500629,2021-06-28T23:15:32Z,2021-07-27
03ded3cb-13a2-4f8c-d974-49468710c230,5e8b8c63-03a5-4797-5230-9bbbeba1db83,Stetho Health Cranbourne Medical Centre,0359963188,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,1 Ferndown Dr,3977,CRANBOURNE,VIC,-38.122095,145.250461,2021-06-28T23:15:32Z,2021-07-27
03e1bd3a-3db9-4bd4-474e-4d89d9cf67a0,4ffe6448-0e5a-4bea-e2e5-4f2cef8849d7,Eastbrooke Medical Centre Southern Highlands,0248627666,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,4 - 10 Funston St,2576,BOWRAL,NSW,-34.483963,150.413107,2021-06-28T23:15:32Z,2021-07-27
03eb8149-0390-4759-4a8f-ac0497fe9bbc,3fb99590-a63c-46d4-39ab-9f5623d6a10b,One Life Medical,0738248144,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,Alexandra Hills Shopping Centre,Shop 38,71 Cambridge Dr,4161,ALEXANDRA HILLS,QLD,-27.524071,153.22155,2021-07-09T08:21:36Z,2021-07-27
03eb8823-abf7-4992-b60a-01b67a74e2f6,1ba35f9f-307a-419f-6e4b-0358951eedb4,Moggill Road Family Practice,0735183020,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,AutoMed,,Shop 8,620 Moggill Rd,4068,INDOOROOPILLY,QLD,-27.505762,152.960704,2021-07-26T22:21:39Z,2021-07-27
03ed3ee7-bb5b-4834-9e4d-3d605e0e849e,cec1cca8-4259-48bd-8583-3193deef183c,Northside Health ,02 6652 5322,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Healthsite,,Suite 3,14 Edgar Street,2450,COFFS HARBOUR,NSW,-30.3021009,153.1351672,2021-06-28T23:15:32Z,2021-07-27
03ed7483-1fdf-4289-a6be-5950bf67ba51,b2e39326-2ec4-4701-1cc4-0ce10d7b89c2,Nunkuwarrin Yunti Of South Australia Inc: - Elizabeth Downs,0882545300,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,28 - 30 Brady St,5113,ELIZABETH DOWNS,SA,-34.695751,138.69704,2021-06-28T23:15:32Z,2021-07-27
